,Make_0,Make_1,Make_2,Make_3,Make_4,MonthClaimed,WeekOfMonthClaimed,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,PolicyType_0,PolicyType_1,PolicyType_2,PolicyType_3,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident_0,Days_Policy_Accident_1,Days_Policy_Accident_2,Days_Policy_Claim,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange_Claim,NumberOfCars,Year,ClaimSize,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal
3448,0,0,1,0,1,11,2,0,1,0,32.0,0,1,0,1,3,0,400,4.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1994,22152.2520404503,1,1,0,0,0,0
3449,0,0,1,1,0,6,2,0,0,1,29.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,3822.4392386386,1,0,1,0,0,0
3450,0,0,0,0,1,4,5,0,1,0,34.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,2,1994,873.959698822944,1,1,0,0,0,0
3451,0,0,1,0,1,4,5,0,0,1,48.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,6656.32810161106,1,1,0,0,0,0
3452,0,0,0,1,0,0,4,0,0,1,28.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,3283.67743290919,1,1,1,0,0,0
3453,0,0,0,1,0,6,1,0,1,0,37.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,976.572172044033,1,1,1,0,0,0
3454,0,0,1,0,1,11,1,0,0,1,49.0,0,1,0,0,2,0,400,2.0,0,0,1,2,0,1,0,5,0,0,1,0,0,1994,60393.5964670919,1,1,0,0,0,0
3455,0,0,0,1,1,1,2,0,1,0,50.0,0,1,0,1,2,0,500,1.0,0,0,1,2,0,1,1,7,1,0,0,2,1,1994,60355.7616529679,0,1,1,0,0,0
3456,0,0,0,1,0,11,3,0,0,1,49.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,4627.94088176085,1,1,0,0,0,0
3457,0,0,0,1,0,1,2,0,1,0,35.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1994,1154.75629510669,1,1,0,0,0,0
3458,0,0,0,0,1,2,3,0,0,1,23.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1994,5113.02701684711,1,1,0,0,0,0
3459,0,0,1,1,0,5,4,0,1,0,29.0,0,1,0,0,0,0,400,4.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,7527.47950671531,1,1,1,0,0,0
3460,0,0,1,1,0,3,2,0,1,0,34.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,5,0,0,1,0,0,1994,4340.98931199302,1,0,0,1,0,0
3461,0,0,1,0,1,8,1,0,1,0,59.0,0,0,1,1,2,0,400,4.0,0,0,1,2,1,0,0,7,0,0,1,0,0,1994,23491.3497616567,1,1,0,0,0,0
3462,0,0,0,1,1,5,5,0,0,1,37.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1994,802.696124939257,1,1,1,0,0,0
3463,0,0,0,1,0,5,4,0,1,0,34.0,0,1,0,1,1,1,400,4.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1994,9376.90429536488,1,0,0,0,0,0
3464,0,0,0,1,0,11,2,0,0,1,27.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1994,60168.6262346852,1,1,1,0,0,0
3465,0,0,1,1,0,11,4,0,1,0,54.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,3227.9354475967,1,1,0,0,0,0
3466,0,0,1,0,1,11,3,0,1,0,49.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,12195.4582648898,1,1,0,0,0,0
3467,0,0,0,0,1,5,4,0,0,1,0.0,0,1,0,1,5,1,400,4.0,0,0,1,2,0,0,1,0,0,0,1,0,0,1994,50811.166934916,1,1,0,0,0,0
3468,0,0,1,0,1,11,3,0,0,1,35.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,44357.7944577974,1,1,0,0,0,0
3469,0,0,1,0,1,11,4,0,1,0,57.0,0,1,0,1,5,0,400,4.0,0,0,1,2,0,1,1,7,1,0,0,0,0,1994,55178.6339974423,1,1,0,0,0,0
3470,0,0,0,0,1,11,3,0,1,0,44.0,0,0,1,0,5,0,400,3.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,59263.7024344489,1,1,0,0,0,0
3471,0,0,0,1,0,6,1,0,0,1,26.0,0,1,0,1,1,1,400,1.0,0,0,1,2,0,0,1,4,0,1,1,0,0,1994,6029.65929926107,1,1,0,0,0,0
3472,0,0,0,0,1,8,2,0,1,0,40.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,0,5,0,1,1,0,0,1994,2184.09948153384,1,0,0,0,0,0
3473,0,0,0,1,0,3,2,0,0,1,28.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,0,4,0,0,1,4,1,1994,3015.34275735921,1,1,0,0,0,0
3474,0,0,0,1,1,3,4,0,0,1,26.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1994,6881.19480179807,1,1,0,0,0,0
3475,0,0,1,0,1,11,3,0,1,0,34.0,0,1,0,1,3,0,400,3.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1994,7546.61653199362,1,1,1,0,0,0
3476,0,0,0,1,0,11,3,0,0,1,22.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,4,0,1,0,0,0,1994,2191.26314876187,1,1,0,1,0,0
3477,0,0,1,1,0,5,4,0,1,0,39.0,0,1,0,0,1,1,400,4.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1994,2794.0414006583,1,1,0,0,0,0
3478,0,0,0,1,1,2,3,0,1,0,33.0,0,0,1,1,1,0,400,3.0,0,0,1,2,1,0,0,6,0,0,1,0,0,1994,33192.871429172,1,1,0,0,0,0
3479,0,0,0,0,1,2,3,0,1,0,76.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1994,17223.5948486435,1,1,0,0,0,0
3480,0,0,1,0,1,1,2,0,1,0,27.0,0,0,1,1,2,0,400,2.0,0,0,1,2,1,0,0,5,0,0,1,0,0,1994,74073.4573195461,1,0,0,0,0,0
3481,0,0,0,0,1,10,2,0,1,0,47.0,0,1,0,1,2,0,400,2.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1994,81995.2899889665,1,1,0,0,0,0
3482,0,0,0,0,1,4,2,0,0,1,0.0,0,1,0,1,5,0,400,3.0,0,0,1,2,0,1,1,0,0,0,1,0,2,1994,71717.7450291902,1,1,0,0,0,0
3483,0,0,0,0,1,6,3,0,1,0,33.0,0,1,0,0,2,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,60577.3583903084,1,1,1,0,0,0
3484,0,0,1,0,0,4,5,0,1,0,61.0,0,0,1,1,2,0,400,4.0,0,0,1,2,1,0,0,7,0,1,1,0,0,1994,26270.6200869241,1,1,0,0,0,0
3485,0,1,0,0,0,5,3,0,1,0,76.0,1,0,0,0,5,0,400,3.0,0,0,1,2,0,0,1,7,0,1,1,0,0,1994,63502.1602284515,1,1,0,0,0,0
3486,0,0,0,0,1,5,3,0,1,0,29.0,0,1,0,1,0,0,400,1.0,0,0,1,2,1,0,0,6,0,0,1,0,0,1994,11897.954943622,0,1,1,0,0,0
3487,0,0,0,1,0,8,4,0,0,1,21.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,0,1,4,0,1,1,0,0,1994,7733.75771837362,1,1,0,0,0,0
3488,0,0,0,1,0,9,1,0,1,0,59.0,0,0,1,1,1,0,700,4.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,9168.17250325949,1,1,0,0,0,0
3489,0,0,0,0,1,7,4,0,1,0,54.0,0,0,1,0,5,0,400,2.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,71319.0384762907,1,1,1,0,0,0
3490,0,0,1,1,0,9,4,0,0,1,25.0,0,0,1,1,2,0,400,3.0,0,0,1,2,1,0,0,5,0,0,1,4,1,1994,22997.889509699,1,1,0,0,0,0
3491,0,0,1,1,1,11,4,0,1,0,26.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,11773.4546276429,1,1,0,0,0,0
3492,0,0,1,1,0,9,4,0,1,0,26.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,5429.90339979661,1,1,1,0,0,0
3493,0,0,0,0,1,10,2,0,1,0,33.0,0,0,1,1,5,0,400,3.0,0,0,1,2,0,1,1,0,0,0,1,0,0,1994,80258.1585794787,1,1,0,0,0,0
3494,0,0,0,1,0,11,5,0,1,0,33.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1994,10556.0155458874,1,1,1,0,0,0
3495,0,0,1,1,0,11,4,0,1,0,26.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1994,3785.92612153503,1,1,1,0,0,0
3496,0,0,0,1,1,4,4,0,1,0,48.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,4877.82722584868,1,1,0,0,0,0
3497,0,0,0,1,0,4,4,0,1,0,39.0,0,0,1,1,1,0,500,3.0,0,0,1,2,0,0,1,6,1,0,0,3,0,1994,3703.26533469421,1,1,0,0,0,0
3498,0,0,0,1,1,6,4,0,0,1,29.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,1,1,0,0,1994,7030.28286795721,1,1,0,0,0,0
3499,0,0,1,0,1,6,3,0,1,0,34.0,0,1,0,1,5,0,400,2.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,51208.1874406152,1,1,1,0,0,0
3500,0,1,1,0,1,6,4,0,1,0,27.0,0,1,0,1,2,0,400,2.0,0,0,1,2,0,0,1,5,0,1,0,0,0,1994,6500.29975481058,0,1,0,0,0,0
3501,0,0,1,0,0,6,3,0,1,0,43.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,5070.13806136429,1,1,1,0,0,0
3502,0,0,1,1,0,8,3,0,0,1,52.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1994,2841.58936365482,1,1,0,0,0,0
3503,0,0,1,1,0,8,2,0,1,0,64.0,0,1,0,1,3,0,400,3.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,7010.64012094588,1,0,1,0,0,0
3504,0,0,1,0,1,11,3,0,1,0,51.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,0,6,0,1,0,0,0,1994,9460.74025896679,1,1,0,0,0,0
3505,0,1,0,0,0,8,3,0,1,0,48.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,8212.01590601082,1,1,0,0,0,0
3506,0,0,0,1,0,9,3,0,1,0,43.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,5406.23181347683,1,1,1,0,0,0
3507,0,0,0,1,0,11,4,0,1,0,36.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,6661.3447982809,1,1,0,0,0,0
3508,0,0,1,0,0,11,2,0,1,0,59.0,0,1,0,0,0,0,400,2.0,0,0,1,2,0,0,1,6,0,0,1,4,1,1994,7428.09249216046,1,1,0,0,0,0
3509,0,0,1,1,0,11,4,0,1,0,58.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,7,0,1,1,0,0,1994,2535.82549524006,1,1,1,0,0,0
3510,0,0,0,0,1,5,2,0,0,1,34.0,0,0,1,1,2,0,400,1.0,0,0,1,2,1,0,0,5,0,1,1,0,0,1994,51938.4900078071,1,1,0,0,0,0
3511,0,0,1,0,1,8,1,0,1,0,51.0,0,0,1,1,2,0,400,2.0,0,0,1,2,1,0,0,6,0,0,1,0,0,1994,86532.6719965174,1,1,0,0,0,0
3512,0,0,0,1,0,7,1,0,0,1,35.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1994,3777.86779951325,1,1,0,0,0,0
3513,0,1,0,0,0,11,1,0,0,1,35.0,0,0,1,1,5,0,400,3.0,0,0,1,2,1,0,0,4,0,1,1,0,0,1994,52942.992707335,1,1,0,0,0,0
3514,0,0,0,0,1,10,4,0,1,0,41.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1994,5268.875285061,1,1,0,0,0,0
3515,0,0,0,1,0,10,3,0,1,0,33.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,0,1,5,1,0,0,0,2,1994,7977.45663679962,1,1,0,0,0,0
3516,0,0,0,0,1,9,4,0,1,0,40.0,0,0,1,0,5,1,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,87808.1068983621,1,0,0,0,0,0
3517,0,0,0,1,1,4,1,0,1,0,28.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1994,4198.5303415053,1,1,0,1,0,0
3518,0,0,0,0,1,2,5,0,1,0,33.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1994,9085.55450286098,1,1,0,0,0,0
3519,0,0,0,0,1,10,1,0,1,0,57.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1994,4147.64746517831,1,1,1,0,0,0
3520,0,0,0,0,1,11,3,0,1,0,70.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1994,5673.74849806618,1,1,0,1,0,0
3521,0,0,0,1,1,11,2,0,1,0,43.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,1,0,0,0,1994,1072.70376779305,1,1,0,0,0,0
3522,0,0,0,1,1,11,3,0,0,1,24.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,7238.28955824455,1,1,0,0,0,0
3523,0,0,0,1,0,6,3,0,1,0,41.0,0,1,0,0,0,1,400,4.0,0,0,1,2,0,0,1,5,1,0,0,0,0,1994,1632.52699991357,1,1,0,0,0,0
3524,0,0,1,1,0,8,2,0,1,0,70.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1994,1698.9488790665,0,1,0,0,0,0
3525,0,0,0,0,1,8,2,0,1,0,29.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1994,9091.29118086135,1,1,1,0,0,0
3526,0,0,1,1,0,6,1,1,0,0,44.0,0,1,0,0,2,0,400,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1994,98235.4355075146,1,0,1,0,0,0
3527,0,0,0,1,1,8,2,0,1,0,49.0,0,0,1,0,5,0,400,4.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,63533.8249568942,1,1,0,0,0,0
3528,0,0,1,1,0,0,1,0,0,1,34.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1994,5967.56948346339,1,0,1,0,0,0
3529,0,0,1,0,0,11,3,0,1,0,46.0,0,0,1,1,4,0,400,4.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1994,96853.0445841011,1,1,0,0,0,0
3530,0,0,0,1,1,1,4,0,0,1,31.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1994,1791.7401223281,1,1,0,0,0,0
3531,0,0,0,1,1,1,4,0,1,0,64.0,0,1,0,0,5,0,400,4.0,0,0,1,2,1,0,0,7,1,0,0,0,0,1994,73731.7517748123,1,1,0,0,0,0
3532,0,0,0,1,0,5,5,0,0,1,32.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,6,0,1,1,0,0,1994,8575.50489562979,1,1,1,0,0,0
3533,0,0,0,1,0,6,3,0,0,1,29.0,0,1,0,1,1,0,500,2.0,0,0,1,2,1,0,0,5,0,1,0,3,0,1994,16738.2587664307,1,1,0,0,0,0
3534,0,0,0,1,0,4,1,0,1,0,33.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,1538.03715063056,1,1,0,0,0,0
3535,0,0,0,1,1,4,1,0,0,1,35.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,4,0,1,0,0,0,1994,8230.45821710094,1,1,0,0,0,0
3536,0,0,1,1,0,3,5,0,1,0,31.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,0,5,0,0,1,4,1,1994,1536.93046307135,1,0,0,0,0,0
3537,0,0,0,0,1,3,4,0,1,0,63.0,0,0,1,1,1,0,400,3.0,0,0,1,2,1,0,0,7,0,1,0,0,0,1994,45987.5912583568,1,1,0,0,0,0
3538,0,0,0,1,0,4,1,0,0,1,58.0,0,1,0,0,5,0,400,4.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1994,69841.8994841302,1,1,0,0,0,0
3539,0,0,0,1,1,5,1,0,0,1,32.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,2048.03290876712,1,0,1,0,0,0
3540,0,0,0,0,1,0,1,0,1,0,43.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1994,5208.7700432695,1,1,1,0,0,0
3541,0,0,1,1,0,11,1,0,1,0,50.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1994,4137.81891365399,0,1,0,0,0,0
3542,0,0,0,1,0,8,5,0,1,0,42.0,0,1,0,0,5,0,400,3.0,0,0,1,2,0,0,1,6,0,1,1,0,0,1994,74984.0270872715,1,1,1,0,0,0
3543,0,0,0,1,0,8,5,0,1,0,46.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,7,1,0,0,0,0,1994,6887.93661588742,1,1,0,0,0,0
3544,0,0,1,1,0,8,4,0,0,1,58.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,7,0,1,1,0,2,1994,3496.37207664147,1,1,0,0,0,0
3545,0,0,1,0,1,8,3,0,1,0,44.0,1,0,0,0,5,0,400,1.0,0,0,1,2,1,0,0,6,0,0,1,0,0,1994,59747.5494391561,1,1,0,0,0,0
3546,0,0,1,0,1,8,1,0,1,0,39.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,8844.7734779578,1,1,0,0,0,0
3547,0,1,0,0,0,7,4,0,1,0,47.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,1482.23354289753,1,1,0,0,0,0
3548,0,0,0,1,1,7,2,0,1,0,54.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,8293.93159914314,1,1,1,0,0,0
3549,0,0,1,1,0,6,4,0,1,0,46.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,1,7,1,0,0,0,0,1994,31550.5344718482,0,1,0,0,0,0
3550,0,1,0,0,0,5,5,0,1,0,43.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1994,23392.6420213654,1,1,0,0,0,0
3551,0,0,0,1,0,5,1,0,1,0,45.0,0,1,0,1,2,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,4,1,1994,58284.2978541235,1,1,0,0,0,0
3552,0,0,0,1,0,5,2,0,1,0,39.0,0,1,0,0,5,0,400,2.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,70337.2117885373,1,1,0,0,0,0
3553,0,0,1,0,0,3,4,0,1,0,34.0,0,1,0,1,0,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,2842.18316083744,1,1,1,0,0,0
3554,0,0,1,1,0,10,2,0,1,0,42.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1994,1532.73431988975,0,1,0,0,0,0
3555,0,0,0,1,1,10,1,0,0,1,45.0,0,0,1,1,5,0,400,1.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1994,73469.0114556155,1,1,0,0,0,0
3556,0,0,0,0,1,9,2,0,0,1,27.0,0,0,1,1,2,0,400,3.0,0,0,1,2,1,0,0,4,1,0,0,0,0,1994,19153.8125803264,1,1,0,0,0,0
3557,0,0,0,1,1,5,5,0,1,0,49.0,0,1,0,1,1,1,400,3.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,2002.81558667495,1,0,0,0,0,0
3558,0,0,0,1,1,2,1,0,1,0,54.0,0,0,1,1,2,0,400,1.0,0,0,1,2,1,0,0,7,0,0,1,0,0,1994,50509.0165659769,1,1,0,0,0,0
3559,0,0,0,1,1,2,1,0,0,1,31.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,1486.54549333366,1,1,0,0,0,0
3560,0,0,1,1,0,5,2,0,1,0,33.0,0,0,1,1,1,0,400,4.0,0,0,1,2,1,0,0,5,0,0,1,0,0,1994,33666.4425455928,1,0,0,0,0,0
3561,0,0,0,1,0,6,3,0,1,0,36.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1994,7584.43337910723,1,1,0,0,0,0
3562,0,0,0,1,0,10,2,0,1,0,31.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1994,7182.01342453541,1,1,1,0,0,0
3563,0,0,1,0,0,11,5,0,1,0,38.0,0,1,0,0,3,0,400,2.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,9126.37397359595,1,1,0,0,0,0
3564,0,0,0,1,0,11,3,0,1,0,40.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,4234.36758101348,0,1,0,0,0,0
3565,0,1,0,0,0,11,3,0,1,0,61.0,0,1,0,1,2,0,400,3.0,0,0,1,2,1,0,0,7,1,0,0,0,0,1994,35028.6016217886,1,1,0,0,0,0
3566,0,0,0,1,1,11,4,0,1,0,30.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,1589.98912206289,1,1,0,0,0,0
3567,0,0,0,0,1,11,4,0,1,0,27.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,6,1,0,0,0,0,1994,6529.23712974463,1,1,0,0,0,0
3568,0,0,1,1,0,11,5,0,0,1,27.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1994,2949.68572332269,1,0,0,1,0,0
3569,0,0,1,0,1,11,5,0,1,0,32.0,0,1,0,1,1,1,500,4.0,0,0,1,2,0,1,1,5,0,0,1,3,0,1994,9420.04404163522,1,1,1,0,0,0
3570,0,0,1,1,0,11,4,0,1,0,45.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,4,1,0,0,0,0,1994,3726.58720527956,1,1,0,0,0,0
3571,0,0,0,1,1,10,4,0,1,0,28.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,0,6,1,0,0,0,0,1994,9696.37455910615,1,1,1,0,0,0
3572,0,0,0,1,0,10,1,0,1,0,43.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1994,4581.39662970315,1,1,0,0,0,0
3573,0,0,1,0,0,4,2,0,1,0,48.0,0,1,0,1,2,0,400,4.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1994,26247.9650040979,1,1,0,0,0,0
3574,0,0,1,1,1,2,3,0,0,1,29.0,0,0,1,1,1,0,400,1.0,0,0,1,2,1,0,0,5,0,1,1,0,0,1994,15392.6163245545,1,1,0,0,0,0
3575,0,0,0,1,0,11,2,0,1,0,38.0,0,0,1,1,5,0,400,1.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1994,52253.3952914323,1,1,0,0,0,0
3576,0,0,0,1,0,11,2,0,1,0,26.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,5,0,1,1,0,0,1994,2282.27236889063,1,1,1,0,0,0
3577,0,0,1,1,0,6,1,0,1,0,36.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,5,0,1,1,0,0,1994,3661.33327914633,1,1,1,0,0,0
3578,0,0,1,1,0,8,2,0,0,1,31.0,0,1,0,0,1,0,400,4.0,0,0,1,2,1,0,0,6,0,0,1,0,0,1994,20669.9625159295,1,1,0,0,0,0
3579,0,0,1,0,1,6,2,0,1,0,62.0,0,0,1,1,2,0,400,1.0,0,0,1,2,1,0,0,7,0,0,1,0,0,1994,90499.9941144211,1,1,0,0,0,0
3580,0,0,0,1,1,0,1,0,1,0,38.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,7,0,1,1,4,1,1994,9485.87737100014,1,1,0,0,1,0
3581,0,0,1,1,0,4,2,0,1,0,47.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1994,5069.25488795499,1,1,1,0,0,0
3582,0,0,0,0,1,3,2,0,0,1,0.0,0,0,1,1,5,0,400,1.0,0,0,1,2,0,0,1,0,0,0,1,0,0,1994,99812.6347876931,1,1,0,0,0,0
3583,0,0,0,1,0,2,4,0,1,0,34.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1994,1603.49130308599,1,0,0,0,0,0
3584,0,0,0,1,1,2,1,0,1,0,30.0,0,0,1,1,5,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1994,60381.5137578358,1,1,0,0,0,0
3585,0,0,0,1,1,9,3,0,0,1,30.0,0,0,1,0,5,0,400,1.0,0,0,1,2,0,1,1,5,1,0,0,0,0,1994,58916.5392693307,1,0,1,0,0,0
3586,0,0,1,0,1,6,2,0,1,0,50.0,0,1,0,1,2,1,400,1.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1994,82762.9468963905,1,1,0,0,0,0
3587,0,0,0,0,1,1,2,0,1,0,27.0,0,1,0,1,5,0,400,2.0,0,0,1,2,0,1,1,0,0,0,1,0,0,1994,70530.6469514398,0,1,0,0,0,0
3588,0,0,0,1,1,7,1,0,1,0,44.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1994,649.984372062905,1,1,0,0,0,0
3589,0,0,0,0,1,6,3,0,1,0,61.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1994,991.70279510055,1,1,1,0,0,0
3590,0,0,1,1,0,6,4,0,0,1,21.0,0,1,0,1,5,0,400,4.0,0,0,1,2,0,1,0,4,0,0,1,0,0,1994,83871.7995055998,1,1,1,0,0,0
3591,0,0,1,1,0,7,1,0,1,0,42.0,0,1,0,0,0,0,400,4.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1994,3119.62165707992,1,1,0,0,0,0
3592,0,0,0,0,1,7,2,0,1,0,50.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,0,4,0,0,1,0,0,1994,2634.0259891739,0,1,1,0,0,0
